leftshoulderX,leftshoulderY,leftshoulderZ,rightshoulderX,rightshoulderY,rightshoulderZ,leftelbowX,leftelbowY,leftelbowZ,rightelbowX,rightelbowY,rightelbowZ,leftwristX,leftwristY,leftwristZ,rightwristX,rightwristY,rightwristZ
15.904689669609063,29.150471687316895,86.686311340332,55.18713867664338,0.41272640228271623,72.51593971252457,36.9319188594818,52.70988826751709,70.69307727813711,54.032834100723264,185.99675979614256,120.78780231475838,6.330450057983411,44.61621913909914,141.3527034759523,24.597164964675898,137.08592872619624,159.14980163574222
15.888808417320238,28.66619071960449,84.70076141357418,54.293911600112935,3.301961326599122,71.32122726440437,36.34453811645508,51.98566169738769,69.22089538574228,53.83633890151976,195.48395195007322,127.28502807617193,5.376551890373241,44.27658882141114,140.62732849121096,21.98788161277773,120.81306915283201,160.555774116516
16.755819272994994,28.77945613861084,83.24903068542477,53.95820164680479,4.24642333984375,71.14381065368659,35.528696155548076,50.888800430297856,67.37924766540515,56.608349418640124,196.14925765991208,121.29844799041733,5.309528160095223,43.90298690795899,141.9128980636597,16.578884744644167,116.20308570861815,147.99250965118404
17.67709846496582,27.267302894592284,82.48525676727292,53.179645776748636,5.173957633972166,71.202564239502,35.694201660156246,49.558646583557135,65.95672321319567,58.36167321205138,196.38056297302248,117.914019393921,6.831167685985573,44.741402435302724,141.07928409576397,13.512430667877219,113.41727466583251,143.29644088745107
18.977923440933214,26.45965995788574,82.42626476287862,52.28878154754641,5.345125579833986,71.06751670837409,35.51857318878174,47.99354782104493,64.96372642517079,59.64272265434262,194.60621566772463,115.94530811309833,7.0723372220992955,45.652519035339346,140.82002048492436,11.590882921218876,112.80503540039066,139.79103584289555
19.296152639389025,25.925976562499997,82.26725616455077,52.63143544197082,5.011306381225586,70.78488807678207,34.971577978134164,46.950926780700684,64.62888412475598,60.31286072731018,193.0216630935669,112.53960571289068,6.828539323806754,46.774159240722646,140.94246501922615,7.8748780727386505,113.45483779907228,135.82870903015132
19.67928960323334,25.474173355102536,82.39613800048828,53.02213068008424,3.954635238647461,70.38865299224861,34.12101631164549,45.21392822265625,64.44853706359854,59.152808380126956,190.46671066284182,110.99733009338375,6.498077964782703,49.04485778808593,140.78703269958504,5.664506530761698,115.21403808593756,131.75800132751482
19.638488531112664,25.497554969787597,82.72958297729494,54.16341400146485,2.8414588928222657,69.53775367736826,33.306919479370116,45.81867694854736,65.17692241668693,58.254407215118405,187.37145195007326,107.71330718994143,5.568092429637906,49.26289157867431,141.62330245971665,2.735640621185309,115.36673774719242,125.79415054321296
19.694250369071963,26.15822944641113,82.40843315124513,54.556877470016474,2.7651317596435567,68.84576034545886,33.67715034484864,47.811617851257324,64.79807529449455,58.39155411720276,186.2379405975342,105.81349887847891,4.362424576282498,48.15708961486817,140.1955493927003,0.6909078121185297,115.94601497650147,121.64692268371601
19.769976377487176,27.687310409545898,82.15214977264384,54.825921320915214,3.534508514404299,68.13682270050036,33.1731002807617,51.497433280944826,64.17535915374751,59.1015612602234,187.848682975769,103.3431640625,5.1461155891418535,45.33852176666259,139.69822483062754,4.409118366241471,117.19055995941163,117.78623332977301
19.663539075851443,27.36024990081787,82.07359085082987,55.227863550186164,3.2574661254882833,67.44256439208974,33.858490705490105,51.702744865417486,63.78292217254633,59.24975838661195,188.36884899139406,101.19093246459965,4.699905395507825,44.55611801147463,138.6689718246461,6.157988405227687,117.9186902999878,115.5344287872313
19.692755174636865,27.491840362548828,81.95012321472173,54.877199602127085,3.409219551086428,67.38580417633044,33.89101824760438,51.95628643035889,63.4543119430544,60.43180451393126,188.3459140777588,100.19990196228035,5.329576313495648,44.07369461059571,139.15107078552236,7.084673333168034,117.90518646240238,114.66424331665048
19.312283825874353,27.40018501281738,82.12478141784652,55.22177405357362,3.3797914505004876,66.85997200012194,33.11873407363891,52.53947486877442,63.75485515594481,60.97166037559509,188.991418838501,99.01125564575186,5.759621453285208,43.20738410949709,138.67091236114516,7.120649814605723,117.7392471313477,113.83799324035637
19.341567993164055,26.663368988037107,82.49862174987777,54.85406961441039,2.8400978088378888,66.67962493896474,32.971997261047356,51.3917278289795,64.13906669616698,60.70837345123292,187.97960662841794,99.36156196594226,5.75235882997513,43.98389682769774,138.4477525711061,6.286830615997302,116.95243263244626,113.55717239379892
20.337450528144842,26.994873428344725,82.5643392562867,54.49844696521758,2.099109458923342,66.87141609191882,32.24864850044251,51.75233592987061,64.43558998107912,60.76527590751649,187.17167243957516,99.6808376312257,6.070032620429988,44.103344535827624,138.3630113601686,6.206672191619883,115.95992927551274,114.99856510162343
20.87909283638001,25.42168502807617,83.34386539459216,54.13567819595336,0.726788711547851,66.81693744659411,30.570939970016475,48.276448059082036,65.34934577941898,59.4955943584442,185.37426490783693,102.78333930969241,5.07773042917252,46.72438259124756,135.88097133636467,5.67612142562865,115.85802192687989,118.14508819580082
21.695823788642876,24.442874145507815,83.96567764282214,54.11435632705688,0.05260162353515688,66.36346530914294,29.753637695312502,47.094385337829586,65.98570156097416,58.507928800582896,184.12547512054445,102.85002098083518,4.076785564422606,47.17128162384032,134.3889478683471,4.149469351768492,115.33350105285645,120.88553161621095
22.27267584800721,24.76569290161133,83.66767101287853,54.11856014728544,0.19630737304687437,66.50270175933825,30.845054960250835,47.11381645202636,65.6022218704222,57.864599275588986,183.80808410644528,103.41724586486811,4.190499711036674,48.052238273620596,134.14565830230708,3.6217596292495715,115.63249454498292,122.04464721679709
22.264096164703375,25.979975318908693,83.02704029083263,54.71153526306152,0.01785106658935484,67.70528507232653,31.40816645622252,47.835747909545894,64.73785190582282,57.965466928482066,184.12066440582277,103.8958484649657,4.257066583633423,47.91679992675782,137.64266281127925,4.254885244369511,116.62491188049317,122.38271865844719
23.166478991508477,27.255378913879397,82.65870018005361,55.00072379112242,0.5985635757446289,68.81285858154284,31.635823011398333,47.36630172729492,63.696098518371656,58.52466111183166,183.8789909362793,104.96202011108413,4.263358259201058,47.16435089111329,139.6181991577148,4.9831215858459625,117.10130538940433,121.51771640777586
23.712828373909005,27.71079158782959,82.74860057830801,55.090043044090294,0.6660360336303711,68.7763805389403,31.47207245826722,48.13450298309326,63.36449146270762,58.714978742599484,184.27520942687985,104.5838550567626,4.213502359390247,46.22472667694091,139.7792675018312,5.447994804382322,117.43984317779544,123.09623603820796
23.960437583923355,28.615096664428712,82.99466514587417,55.292076373100265,0.9752483367919951,68.7664695739747,32.208173227310176,48.52135372161866,63.32327823638906,59.29321660995485,185.40308475494382,103.7164249420166,4.8003415822982785,46.640409469604485,139.74507102966305,5.514169168472305,118.63122081756595,123.81119003295905
23.324068593978897,27.13405704498291,83.32048072814935,55.56572129726408,2.0885604858398437,68.01820945739733,32.27650656700135,46.048817253112794,63.41566543579091,59.22130360603334,183.28317241668702,102.60962257385242,3.8060649871826113,48.68163013458251,139.13150081634518,3.9427407979965023,118.18011627197266,123.7350379943849
23.2309346437454,26.276823043823242,84.08522491455072,55.05139451026916,2.203955078125,67.14965057373034,31.739495134353646,46.138820266723634,64.00517196655264,59.37481536865236,182.05075664520265,103.4406366348266,3.8829045176506094,47.76824855804443,137.27530956268308,3.479018354415886,117.36806259155274,123.94781608581562
23.095853924751275,24.27519645690918,83.98474807739254,53.39036545753481,2.5954383850097655,65.93633842468249,31.729703378677392,43.69504642486573,63.8869495391845,58.9755536556244,179.33936100006105,105.56096553802496,3.5623168706893917,49.977776145935074,135.6985282897949,2.500399494171135,116.2315212249756,124.75634937286361
22.58556365966796,23.38565673828125,83.70889778137203,53.02202365398409,2.1710533142089843,65.16314697265612,31.323941373825075,43.439700126647956,63.11985435485834,58.841025972366346,179.8571729660034,104.26964073181155,3.2354781866073545,49.84867248535158,135.1705669403076,2.7588784217834617,117.1562110900879,123.0462257385252
22.47399697303773,22.87305679321289,83.22969303131123,53.09085381031037,1.5481847763061523,64.93593406677233,31.141415357589715,43.593599319458015,62.70704917907732,58.394792413711535,179.74932174682618,104.44281558990465,3.387039589881888,49.55935153961183,135.27523269653318,2.458932948112502,117.3855697631836,122.00632686614998
22.08351204395295,23.824108505249022,82.92715644836423,53.097723245620735,0.2950292587280273,65.12261581420886,31.373393249511714,46.651556015014656,63.57037944793697,59.048042726516734,181.5253318786621,102.17461433410647,2.867245769500731,47.376136016845734,136.33645038604735,3.9654999494552756,118.50184555053711,118.9895244598389
21.894073581695565,23.25929489135742,82.622354888916,52.62848737239839,0.15352783203124998,65.23753356933581,31.913960981369033,47.314359664917,63.74229583740232,58.884202766418454,180.52415637969972,102.50188751220702,3.548692464828487,46.60199089050296,136.33954982757567,5.014824819564834,118.64561195373535,117.83778457641603
22.888532376289376,23.483050727844237,83.38267173767089,53.064197325706495,0.9602005004882807,65.46188545227038,30.875614881515496,48.98221683502198,64.97171783447264,59.890998029708875,183.38555049896237,99.43353691101065,3.215116763114936,44.889072608947785,134.9320457458496,4.666467165946958,120.54260597229005,118.77297534942622
23.155201864242553,22.567642593383788,83.75760154724144,52.689643430709836,1.7193252563476555,64.35598087310778,32.277618741989144,49.581346130371095,66.21377601623513,60.91169438362123,183.75586433410646,98.76020660400408,2.80369908809662,44.79108257293704,133.06834430694582,4.477818465232847,120.57108039855957,120.590897369385
22.58198399543762,22.275818252563475,84.50301723480247,52.670391130447385,1.286492919921875,64.1384239196776,33.27441363334657,49.87770042419434,67.99166336059548,60.39825997352602,183.85254306793215,99.53673591613787,1.7674367785453922,43.988565635681184,133.38925571441652,4.111460208892831,120.00212764739993,121.30279865264893
22.38783676624298,21.786447525024414,84.88235778808595,52.77067594528198,0.5911285400390619,64.04186439514147,32.83723998069765,48.67905101776123,68.2484567642212,58.41312727928163,182.13603191375734,102.00300712585464,1.9478393793106035,44.62466640472415,134.7078296661377,3.3263644218444743,118.21519699096683,122.62716407775875
21.929044914245605,20.614517593383788,85.15343971252443,52.41379313468933,0.039130973815918596,64.06619968414296,33.12189517021177,46.75797672271728,68.49201793670656,56.62826619148256,180.09024810791013,105.68000106811515,1.5286863088607716,44.73316345214845,134.4155450820923,1.37466011047363,116.40910682678224,123.99098777771012
21.85877103805542,19.35958480834961,85.01028594970705,52.561673951149,0.22497825622558656,64.24714279174792,33.12548465728759,44.9990436553955,68.23406562805178,56.35772070884706,179.26099510192873,108.0081947326661,0.7928852558135996,45.74928684234622,135.4749580383301,2.1603687763214197,114.3557931900025,127.79390296936045
21.12468023300171,18.478866577148438,85.13630676269534,52.53891987800599,0.42745418548583924,64.55208015441882,34.621945285797125,44.506351661682125,68.36640453338627,56.97498641014101,179.86140251159665,109.5731245040894,0.07108982801437569,44.257382583618195,135.46828231811526,4.217038559913649,113.19985389709475,130.75463771820074
20.47712047100067,18.21696376800537,85.39785194396975,52.239289021492,0.6941253662109369,65.02522182464587,35.07805323600771,44.822137069702144,68.91357517242436,58.24545941352846,179.55847511291506,111.18515853881838,0.845685148239142,43.430189323425324,135.41451892852785,7.148870134353613,111.01096611022948,133.80789546966554
20.347389268875137,17.010923385620117,85.27579822540265,52.30187389850616,1.258803176879885,65.22813262939442,34.974443769454936,43.990993309021,69.33177795410161,59.911929082870465,179.2817903518677,112.27808589935306,1.501701319217688,44.12078533172609,136.0511131286619,8.15199971199035,108.62034301757811,138.0185033798218
20.008909392356887,16.30341625213623,85.52232303619367,51.538025474548334,1.1093147277832054,65.60124111175524,35.19378547668456,43.88227443695069,70.00079708099372,60.9874783039093,179.77962493896482,114.82860183715803,1.9062637805938587,44.077512359619156,136.05611991882304,9.559103155136084,106.64238929748538,144.5043563842774
19.663882827758773,16.355510711669922,85.17378826141365,51.44691164493562,1.0520776748657208,65.4490108489989,35.14520769119262,44.406914520263676,70.20324764251717,60.22767453193667,180.4143117904663,116.04138431549083,2.4422270536422763,45.4494920730591,136.7628091812134,11.271407437324548,106.68912239074707,148.6232561111449
19.121540164947493,17.344470977783203,85.49887199401863,51.650388693809504,0.33193435668945126,65.99737358093249,35.11568679809571,46.615505027771,71.5235071182252,55.94848809242248,180.28411560058595,119.0549060821533,3.1791003108024576,45.220116806030305,138.76767101287845,17.06836824417113,106.21538772583006,157.19734497070314
19.274631309509267,17.94954414367676,85.80944538116464,52.35299673080443,1.5389392852783215,67.29082756042493,33.49746370315551,47.18023262023926,72.65221385955823,52.87584495544434,177.99217643737796,122.02042846679694,4.544023644924164,46.66537704467774,142.11314392089824,21.68183851242067,111.31433448791506,165.0162425994872
19.46901187896727,19.4013277053833,86.21896247863758,53.4312532186508,3.831919479370116,69.53216438293452,33.72497463226318,47.52864513397217,72.98810939788814,52.25081949234009,172.47278423309325,120.9830020904541,4.200429618358606,47.073006439208974,144.00312423706052,24.293611049652107,122.15883884429928,169.57649631500237
21.055621147155755,19.819924354553223,86.83711242675773,49.40665345191955,8.404796981811524,72.9593091964722,33.603559970855706,44.12523345947265,73.51821346282938,50.62946887016295,162.48760948181152,122.7720170974731,3.8518040776252818,49.73282375335691,145.4259233474733,26.664618730545044,137.89904251098633,170.90627269744886
21.959383010864254,22.15079345703125,87.1360198974609,46.287766242027296,13.334811973571778,77.76061267852774,35.31107082366944,42.16139316558838,73.16429462432872,53.44336590766907,148.8090061187744,115.63958225250248,3.609779071807859,50.15375480651854,146.36836185455303,24.716360569000255,152.33769035339355,164.10612277984615
23.218757700920108,22.46859188079834,86.96968669891359,37.46976771354674,19.226541137695314,82.80334815979006,37.09287886619567,36.36706714630127,72.55957603454588,55.926122903823845,125.34757804870605,106.4026763916015,5.123136591911312,55.869333267211914,147.30184307098403,20.01592836380006,160.99400825500487,151.01271018981953
25.117021369934072,24.81233558654785,86.8395765304566,33.78107838630676,25.437496185302734,87.70173778533952,37.58813385963439,35.09661445617675,70.8840169906617,58.46116671562196,95.85762271881104,92.31934566497824,7.72599251270295,58.716020965576156,148.33331432342533,12.247475755214705,156.36431293487547,133.52747154235823
25.59770607948303,24.741597747802732,86.2629249572755,27.669506645202624,32.118102645874025,88.26484317779548,37.05322856903076,29.921819114685057,69.35590324401852,60.5881212234497,53.667753791809076,75.52314071655263,11.626495397090917,64.34433822631836,150.3333444595336,4.492774212360384,142.442921257019,118.48590850830077
25.990831565856908,24.67862510681152,82.77945747375503,26.79119291305543,36.73882236480713,84.20060157775877,37.93330774307249,29.434912490844727,64.98979053497322,56.96601300239565,12.435420608520515,56.53664798736568,13.059550559520725,67.67739982604978,147.41994190216067,3.4112708210945195,115.69849948883054,100.49226188659665
26.691578316688556,25.296575927734377,80.87386074066161,26.849728393554678,41.312199401855466,81.1345159530641,36.252294540405295,30.738681793212894,62.02578430175776,49.5874053478241,28.671514892578124,45.725506019592245,15.370673239231108,72.69419002532959,147.77714881896964,1.6631007790565422,80.9281805038452,93.8938180923461
27.33363108634948,25.02301025390625,79.10389099121096,26.57209198474886,44.95775089263916,78.86042366027812,36.564831495285055,31.71493339538574,60.98688888549808,42.28859882354738,66.99986267089844,44.07170505523683,14.695031893253315,74.58245162963867,145.33034801483157,4.621100437641134,40.06148014068603,78.70759201049805
