leftfemurX,leftfemurY,rightfemurX,rightfemurY,waistX,waistY,upperspineX,upperspineY,rightshoulderX,rightshoulderY,rightelbowX,rightelbowY,rightwristX,rightwristY,leftshoulderX,leftshoulderY,leftelbowX,leftelbowY,leftwristX,leftwristY,neckX,neckY,headbaseX,headbaseY,sphnosetipX,sphnosetipY,sphheadtopX,sphheadtopY
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.0556677973652,252.641565478095,227.90245349801043,187.39243665799916,210.45679189529443,302.43080893456784,263.8461467053436,334.21253722169286,368.0704500634738,189.36471225750734,387.2994616039976,303.0620980572921,333.5139520233659,339.18500495153444,298.13115553691705,167.89518261899582,298.1710696346686,145.52988249425982,297.14657875541434,110.73795078024375,298.30017982387926,24.972660695679792
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.09096595955106,252.65402202708742,227.8648498669946,186.9177763038041,208.0966899542545,302.8969906868224,268.1458040957911,321.93442713027963,368.1788904570641,189.54345360344257,387.335023452256,303.23305134384617,332.9333709616653,339.4692307391359,298.2761768637074,167.9230649598063,298.3516170165534,145.56613003940856,297.2862508392568,111.13355802260867,298.81327935844826,25.150558890620687
346.0434485264895,385.8830041845645,249.71397963622618,385.376224017,298.00583377899386,321.8792732087182,298.19944729543465,252.67909742732843,227.92953223212288,186.39616093241352,205.60020786954402,303.0246616761877,272.49223275894826,307.7949803546884,368.3609807812821,189.78919689714826,387.44542478141756,303.42685715293356,332.27484810557416,339.8725881833928,298.52915223301477,167.97528161513742,298.67908738861627,145.62234210778627,297.5731528257546,111.66955177629029,299.5079764387852,25.394707818903044
346.0434485264895,385.8830041845645,249.71397963622618,385.376224017,298.00583377899386,321.8792732087182,298.27177418458973,252.69581574738754,227.95915641713052,185.82910797020293,203.17195473119037,302.83862628845816,276.4731972190509,292.41709526793636,368.5058159043302,190.0619955901593,387.4049870973667,303.6485167024633,331.5392872270838,340.27560875871325,298.7467727799766,168.01712250979915,298.9694895696747,145.6751955232803,297.8224205790076,112.20260496932917,300.24312116567575,25.673039697330523
346.04332589850037,385.92038355107115,249.71397963622618,385.376224017,298.0427722868472,321.88410253585863,298.3432482343878,252.71663497345264,228.02389079099723,185.2689926408433,200.82222799199718,302.04130277100734,279.6635429018531,276.7074637617411,368.6501406044032,190.3420979130509,387.4398978114533,303.8750710598853,330.80379469112205,340.6404544157654,298.96351317972113,168.10028291861317,299.26082233941236,145.72482916646845,298.0330816976951,112.77430827240528,300.9386447249457,25.955957892535025
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0419141119758,321.8887593062547,298.4147282000251,252.7374559227053,228.08865014376005,184.6706592645461,198.68321153258287,300.6549271483333,281.7844003973416,261.5772481054456,368.7949542174712,190.58079715659892,387.47469200061926,304.10618975277015,330.0687624359838,341.03861425989015,299.2183641204029,168.1457065935316,299.5505260531128,145.7809446005241,298.2825211575925,113.30775041364609,301.6354576818923,26.236786474792552
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0419141119758,321.8887593062547,298.48621408223613,252.75827859535934,228.19289407091023,184.1064565051929,196.96712319780633,298.7737360537252,282.81886528236936,247.83061231772353,368.97785504775806,190.89196723608416,387.4341973684004,304.3610026563271,329.37210167720883,341.47516451696254,299.4732702386257,168.19114010308783,299.87912216297946,145.87194392878962,298.60926359548444,113.88026902407614,302.40943537513874,26.556503818842884
346.0432032707952,385.95776283102873,249.71399073713314,385.3388611875365,298.07885353311707,321.8935887926983,298.558561867408,252.77500217341856,228.263535387642,183.6069460549876,195.58834460169058,296.51668981931493,282.78778349668005,236.04918325187498,369.0855626259422,191.11988296390996,387.4317470855068,304.5740475991514,328.7148534931163,341.7924095103976,299.6539234282552,168.22945713585682,300.1334949445903,145.91824360360454,298.78428269199475,114.36613523174685,302.99523208236576,26.828221234365515
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.6317698604824,252.78762583715957,228.3414286540691,183.16528372726668,194.64384468006665,294.18054324069277,282.02354397908044,226.64819204245634,369.1939887556358,191.37496748376827,387.3917887632801,304.7779491220327,328.1731013935754,342.110201101776,299.8354578217353,168.26436306859796,300.38961575379477,145.95807930235492,299.0006881869929,114.80458428789063,303.54706726687186,27.088565750799148
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.6670925482254,252.80008962161276,228.4265958453755,182.85740409432935,194.00120458378066,292.0641229035891,280.9709749377945,219.81697914063284,369.26578623708906,191.53964886763742,387.35224747037523,304.9353698731388,327.70917810880826,342.3470523252536,299.98148428157765,168.32678632116063,300.572158781575,146.025898783829,299.1425809099082,115.1565287862586,303.98896461035457,27.257977206720966
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.7032718428861,252.8084526593609,228.48386504307285,182.6382694899895,193.68041223614017,290.62146259847907,280.0785282520953,215.60572221628695,369.3391331929687,191.6483518709656,387.3133796884549,305.0372655210129,327.43870945120216,342.4652996072491,300.0912790830227,168.34431788018503,300.68123474806487,146.0457536414765,299.2512598944742,115.37432649929326,304.2462422331471,27.406288921459122
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.07713773161356,321.90290271919366,298.7403068964964,252.81271454040893,228.5892797394763,182.5461735368757,193.6167491403291,290.01981271227214,279.79550848099495,214.13370291697004,369.4139949992204,191.77330788673532,387.275273925431,305.11208736630203,327.3228871138661,342.57935057293395,300.20277354553406,168.35501228804026,300.83004981095405,146.05927473560155,299.4787455012262,115.46757984417798,304.5855137716895,27.464157673883847
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.07713773161356,321.90290271919366,298.7403068964964,252.81271454040893,228.58642163467476,182.59117722490112,193.7337357149199,290.16835030250235,280.0992320644997,214.534251983049,369.41427086155056,191.76969129552924,387.19970231926436,305.14473014893264,327.2843828570629,342.5791709133875,300.20277354553406,168.35501228804026,300.83004981095405,146.05927473560155,299.51733578055996,115.50634441849809,304.6231309976482,27.466563650390185
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.7403068964964,252.81271454040893,228.65533696828535,182.72295303923192,194.07573354348395,290.44566162962866,281.12819000091184,215.6903633573138,369.41411985620255,191.80762716005074,387.12400334425956,305.18188644193884,327.2457756819457,342.6171876874627,300.20277354553406,168.35501228804026,300.868095678907,146.05941644553195,299.5559964960668,115.50648275839887,304.7000018471464,27.466806276771422
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.7403068964964,252.81271454040893,228.7185315486233,182.90683529342323,194.7160031795914,290.8610459775458,282.8838002624567,217.44482325790102,369.41439571490776,191.80401032001703,387.04856350288236,305.2100138153842,327.20727149906986,342.6170080212134,300.20277354553406,168.35501228804026,300.868095678907,146.05941644553195,299.59465722590033,115.50662109835082,304.73843729313523,27.46692759002906
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.7781968189145,252.81287505665387,228.81834647866847,183.13236825998126,194.8874650919295,291.3888433127811,284.25761436667904,219.6047304170728,369.45259156040504,191.8384788056445,386.9729962925817,305.24265469924205,327.2071686122992,342.6552043576805,300.27879556623134,168.3553035724358,300.9061415607346,146.0595581555142,299.71063950136096,115.50703611851486,304.89210282402985,27.505916844898252
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.7403068964964,252.81271454040893,228.85356411522795,183.29133780113602,193.08310643563857,291.8943278327798,283.34134062805316,221.93400387220436,369.4527160508473,191.87279654325232,386.89743054748436,305.2752949502126,327.16929575125806,342.6501083591442,300.2796401713644,168.35188434648353,300.9441874564367,146.05969986554794,299.74930028850116,115.50717445867201,304.9305382954711,27.506038165328732
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.7790510524649,252.8087736876688,228.89449065430836,183.36026003835093,190.13734619397718,292.0536983699168,281.01553933359514,223.77558485637167,369.49091083089974,191.90726375178463,386.8219975654526,305.30341960658046,327.16929575125806,342.6501083591442,300.2796401713644,168.35188434648353,300.9830729478811,146.05660291778997,299.82655107116227,115.54607734489412,305.0458447947537,27.506402126888474
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.74116144079505,252.8086131734857,228.9002376624489,183.3840074912673,187.64250296803866,292.09398651855594,278.6918935347813,224.9640471249336,369.45311606851715,191.90349610630028,386.7464353670349,305.3360583688004,327.13142353570294,342.64501244746145,300.2796401713644,168.35188434648353,300.9830729478811,146.05660291778997,299.90473483765294,115.5433184917581,305.1227158650749,27.506644768151773
346.0432032707952,385.95776283102873,249.71400183806577,385.3014982716017,298.0779956393878,321.8982457178259,298.74116144079505,252.8086131734857,228.90456402928905,183.44922931546023,185.5991297223746,292.125034963451,276.5218721448667,225.77693371924363,369.45351607206567,191.93419458559367,386.6711769120493,305.3266894145749,327.13142353570294,342.64501244746145,300.2804847625926,168.34846517682206,300.9830729478811,146.05660291778997,299.94339532702514,115.54345683744361,305.16196480228103,27.504481086221062
346.0432032707952,385.95776283102873,249.71399073713314,385.3388611875365,298.07885353311707,321.8935887926983,298.74201597107,252.80451187386882,228.87371501509224,183.46927721761676,183.94966434551034,292.1734041655552,274.39178381161355,226.24456379426658,369.4537915889346,191.93057692734885,386.59575131231884,305.35481190748374,327.09292008276566,342.6448327793857,300.2804847625926,168.34846517682206,300.9839125159142,146.05336431331352,299.982917352938,115.54055968277316,305.2004000530786,27.50460240553366
346.0432032707952,385.95776283102873,249.71399073713314,385.3388611875365,298.07885353311707,321.8935887926983,298.7428704873215,252.80041064155682,228.8837623813906,183.48237897822014,182.64121942268991,292.4084669555929,271.84530375957047,226.19227021670304,369.45474257399894,191.95403861794534,386.48270272860395,305.3782487332172,327.09418383793286,342.6350005478475,300.28217390333606,168.3416270063667,300.9855916104776,146.04688726445636,300.10069019700506,115.49627888090129,305.31814211457885,27.49811156690521
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0410559230551,321.89341615288726,298.70583632385444,252.79614896860858,228.89525486947778,183.52985621207324,181.8168244618317,292.7767824594782,268.99498365401064,225.70939101657007,369.4550180690855,191.95042094945586,386.4072838218608,305.4063690649996,327.09418383793286,342.6350005478475,300.28301845285193,168.33820800556987,301.02447549394975,146.04379052142008,300.14021001871157,115.49338217964828,305.3573881906942,27.49594802446643
346.0432032707952,385.95776283102873,249.71399073713314,385.3388611875365,298.07885353311707,321.8935887926983,298.7428704873215,252.80041064155682,228.9053127827672,183.5808737103963,181.61802880389692,293.20524996664517,266.56614082630875,224.93385710719986,369.4929343686282,191.9885023997025,386.36935570113997,305.4436889860285,327.05557833693047,342.67301585297173,300.32018368353766,168.34177264135735,301.02363628071043,146.04702896756135,300.2165978539273,115.53531887896565,305.43263409963305,27.500760411171996
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0419141119758,321.8887593062547,298.74372498955006,252.7963094765479,228.9124775796318,183.56314057963846,182.18036343762748,293.59690990430505,265.24111857430916,224.09152343497,369.49360881135044,192.0155791445934,386.25631818924955,305.46712241663477,327.05621051970184,342.66809954994045,300.3590374016687,168.33849927196093,301.10056424945225,146.04407392426924,300.3325767972443,115.53573390192048,305.58718284915864,27.4989607742408
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0419141119758,321.8887593062547,298.70583632385444,252.79614896860858,228.91534333314618,183.55604773628897,183.34927118713728,294.087832560072,265.47135877720115,223.2919998270387,369.4938839764717,192.01196109599744,386.18077023300816,305.49975580867675,327.0183405964551,342.66300366372485,300.32187214323665,168.33493469240602,301.0633587508886,146.0406938282814,300.3342939177226,115.52966322591726,305.5888024546364,27.49439107983119
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0419141119758,321.8887593062547,298.7445794777559,252.79220837884054,228.91103158398178,183.52876735586347,185.44594846360584,294.6065012505838,267.06954194025576,222.2502624614217,369.49428321915013,192.04265448745855,386.10536087770987,305.5278724196073,327.0183405964551,342.66300366372485,300.3607252081517,168.3316614319359,301.10140282228963,146.04083552797385,300.4502710489723,115.53007823901032,305.7041039205349,27.494755017919147
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0427722868472,321.88410253585863,298.707545907694,252.78794684461684,228.87011855227485,183.4598704853879,188.1342231578227,295.0868611009792,269.46764225714406,220.93608396087086,369.45704423935007,192.03165001589116,386.0302609483859,305.51398559133014,326.98120672410687,342.61479810786375,300.3244047285514,168.3246781911057,301.06587532632676,146.030978964827,300.45291528294723,115.4823491509892,305.70733913302786,27.485616068322884
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0427722868472,321.88410253585863,298.707545907694,252.78794684461684,228.89951503139764,183.40544938778123,191.0379583754361,295.3482266945404,272.32552499883883,219.6731250316369,369.49523273178943,192.06611012093288,385.9547191449374,305.5466168178719,326.9811041114959,342.6529918120512,300.3615690905544,168.32824259634822,301.103079926512,146.03435889546358,300.5680331999091,115.48579897878085,305.8210212286436,27.490549396965548
346.04332589850037,385.92038355107115,249.71397963622618,385.376224017,298.00583377899386,321.8792732087182,298.67136802636884,252.7795844901832,228.8586120439332,183.37446869811413,193.5889370301875,295.4695067103892,274.960165954779,218.61531133293727,369.4204833816156,192.04771925469367,385.8418417716462,305.56552933473307,326.94344092360143,342.57150932416386,300.28977434848497,168.3108580253528,301.0692305667423,146.01802656053974,300.5723876156652,115.43200296006046,305.7882448056331,27.474435836847874
346.04332589850037,385.92038355107115,249.71399073713314,385.3388611875365,298.0427722868472,321.88410253585863,298.70840067857296,252.78384588356914,228.9597890122426,183.40682399256468,195.3491373928255,295.50388810557183,277.13192680320486,218.36449382720878,369.49618217961836,192.08956415340856,385.7663051245612,305.5981586232008,326.982472277998,342.60496687435534,300.3632568136838,168.32140509401518,301.14279980764394,146.02802416909788,300.72437787966163,115.4802826248291,305.9771739614625,27.48418056636899
346.04332589850037,385.92038355107115,249.71397963622618,385.376224017,298.0427722868472,321.88410253585863,298.70840067857296,252.78384588356914,228.98923337051696,183.46617626982516,196.11619907764373,295.43481043680094,279.1480544358682,219.30604762621772,369.49630623304193,192.1238721049873,385.69076994172127,305.6307872791635,326.9054706339747,342.6046075772772,300.36410065441123,168.31798642726721,301.14363799813555,146.02478603783413,300.76389072767626,115.47738619144252,306.05484455578426,27.48213856113705
346.04332589850037,385.92038355107115,249.71397963622618,385.376224017,298.00583377899386,321.8792732087182,298.67136802636884,252.7795844901832,229.01584164226423,183.60848897226117,196.21925707958144,295.3757403151866,281.0867829121624,221.09165172704058,369.4971315626436,192.11301658504954,385.61551847301337,305.65438189725677,326.9061040367934,342.5996920882706,300.3649444812476,168.3145678167964,301.1444761748166,146.02154795992465,300.8420602350754,115.47462812642561,306.094887692769,27.47769074262635
346.04332589850037,385.92038355107115,249.71397963622618,385.376224017,298.00583377899386,321.8792732087182,298.6722230799017,252.77548366578822,229.0819312049422,183.78535077664674,195.7725579643631,295.32721659784755,282.45181954211733,223.16666955327605,369.4976817597097,192.1057798699129,385.5401291877158,305.68249202772716,326.9067374290513,342.5947766812205,300.36578829419324,168.31114926260125,301.1453143376871,146.0183099353677,300.92108207824043,115.4688354934217,306.17255545448523,27.475648838869574
346.0434485264895,385.8830041845645,249.71397963622618,385.376224017,298.00583377899386,321.8792732087182,298.6722230799017,252.77548366578822,229.15089081163282,183.95512927406742,195.08562505240087,295.31966164415127,283.01560381733105,224.7891942654328,369.4978057927486,192.1400859327763,385.46460024495906,305.715118117734,326.8682372700422,342.5945970375898,300.36578829419324,168.31114926260125,301.18335624396695,146.01845162285952,300.9588855174295,115.47200842492441,306.2494177541342,27.475891439810198
346.0434485264895,385.8830041845645,249.71397963622618,385.376224017,298.0066922349883,321.8746165930458,298.67307811940344,252.7713829086864,229.15380492506955,184.09975648537988,194.16226369305195,295.38211231571,282.3617687579906,225.4691916021294,369.4979298234538,192.17439135019538,385.3890980183148,305.7147792590852,326.82973712523915,342.5944173940255,300.3666320932485,168.3077307646805,301.1841940797814,146.0152136498964,300.9605920294974,115.46593924804881,306.2886528320342,27.473728266702437
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.59987148385517,252.75876006264264,229.12585731279003,184.26439286222603,192.70396357949306,295.4191416527256,280.4913388459316,225.47114890290038,369.3852804910853,192.11792539936494,385.2764203398253,305.6962036031934,326.79271044216034,342.5080233370741,300.2568356102345,168.2902022961307,301.07426301276297,145.99859955462023,300.9263475533276,115.37338859937006,306.2182270311471,27.455211271041662
346.0434485264895,385.8830041845645,249.71397963622618,385.376224017,298.0066922349883,321.8746165930458,298.6739331448744,252.76728221887595,229.2428747752634,184.44737585077928,191.15323910271465,295.5157102227666,278.12317498424045,225.23306025867043,369.4988790809379,192.1978392591385,385.2384786342074,305.76647753108045,326.7925056724892,342.5844071967142,300.3683196496892,168.3008939376565,301.2239106904249,146.00887954628934,301.11606962919836,115.46345799321682,306.40555132652923,27.469523322491682
346.0434485264895,385.8830041845645,249.71397963622618,385.376224017,298.0066922349883,321.8746165930458,298.6739331448744,252.76728221887595,229.28954916442746,184.6158293338034,189.65448976392813,295.5809205139314,275.68209218581893,224.86789120448998,369.4988790809379,192.1978392591385,385.20056123014353,305.8037879648899,326.7925056724892,342.5844071967142,300.4063257053137,168.3010395508968,301.2239106904249,146.00887954628934,301.19338189768513,115.46373462222175,306.520842174888,27.469887211901664
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.59987148385517,252.75876006264264,229.22498907526347,184.7387806645463,188.6048703695429,295.71299461734696,273.6599167224908,224.6009331768089,369.4238641930807,192.18306404277905,385.08774949309253,305.7897274460343,326.7162439955814,342.5409412118999,300.332845776354,168.2904935114194,301.1503430249128,145.9988829083585,301.1195496067572,115.41270029156647,306.44799440159335,27.458223172639237
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6377573119111,252.75892055185352,229.26876039054352,184.80054726773017,188.04531620466958,295.9030495113541,272.1265856056408,224.53268625928263,369.4617707462171,192.2211354441515,385.0122310026581,305.82234987550476,326.71687894960525,342.53602645724436,300.332845776354,168.2904935114194,301.18838305179304,145.99902458530505,301.1968593794956,115.41297689283022,306.52485178467936,27.45846575132282
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6377573119111,252.75892055185352,229.2745059901341,184.86216078948235,187.76420172402533,296.2188817047523,270.5901179967569,224.47624005067792,369.4620461098192,192.2175165412815,384.97462934176247,305.81766296541906,326.6783800994464,342.5358468303961,300.332845776354,168.2904935114194,301.2264230925435,145.99916626230322,301.2355142873482,115.41311519353906,306.6017092243844,27.45870833018523
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6369020038143,252.76302110502468,229.31827248680344,184.923918715034,187.70667538875423,296.4730907654288,269.20548791981804,224.42828996283652,369.461895106229,192.2554374290179,384.89896635011644,305.85480223330336,326.6397790609726,342.573858435841,300.3708508801809,168.2906391191434,301.2264230925435,145.99916626230322,301.31197387899437,115.41642579990719,306.67776610406173,27.46123513102316
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6377573119111,252.75892055185352,229.32257380954837,184.95116369971038,187.58956909423287,296.66711690075357,268.09146800082976,224.37751594737654,369.4620194639013,192.2897387685731,384.8611984127955,305.88759283762215,326.6012802847203,342.5736788022918,300.3708508801809,168.2906391191434,301.26446314716424,145.99930793935312,301.3506291532425,115.41656410248959,306.7161951931109,27.461356422040694
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6377573119111,252.75892055185352,229.3254454342457,184.9819653819236,187.58910039648734,296.76208805680307,267.5537375714169,224.33304125920108,369.4620194639013,192.2897387685731,384.7855364280399,305.92473158961604,326.5627815226731,342.5734991688087,300.3708508801809,168.2906391191434,301.26446314716424,145.99930793935312,301.3892117642128,115.45532290701681,306.7929747908024,27.500096265106322
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6369020038143,252.76302110502468,229.36203591127344,184.98567230547417,187.62904894711758,296.79565099635533,267.5152780946158,224.2945485745381,369.4999252289842,192.32780931112723,384.7479374464052,305.9200439224002,326.4857840411938,342.5731399020416,300.40801258089004,168.2942029453112,301.3025032156552,145.99944961645474,301.46652229258757,115.45559952641918,306.8698329773221,27.50033886134827
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6369020038143,252.76302110502468,229.36203591127344,184.98567230547417,187.6272714834272,296.8001415657438,267.5153104582189,224.25621363520145,369.4999252289842,192.32780931112723,384.6722763806535,305.95718225846747,326.44728532176174,342.5729602687574,300.40801258089004,168.2942029453112,301.3025032156552,145.99944961645474,301.5051775782587,115.45573783619739,306.9074633800934,27.502744745613768
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6369020038143,252.76302110502468,229.40005590115535,184.9858210629519,187.70171389850532,296.804971356763,267.51534282189834,224.21787860528707,369.4997741829166,192.36572963177593,384.6343622696392,305.99448994248996,326.40932219739045,342.6060564579303,300.44601802505264,168.2943485549623,301.3405432980164,145.99959129360786,301.5438328782523,115.45587614602675,306.98432229086535,27.502987344984263
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.6369020038143,252.76302110502468,229.40005590115535,184.9858210629519,187.661765345302,296.7714079368101,267.51534282189834,224.21787860528707,369.4996231372017,192.40364986388306,384.5964482601367,306.0317975266242,326.3316874103871,342.61061245663234,300.44601802505264,168.2943485549623,301.37774719355775,146.00297068582574,301.58248819256846,115.45601445590728,307.0611812582584,27.503229944533246
