leftfemurX,leftfemurY,leftfemurZ,rightfemurX,rightfemurY,rightfemurZ,waistX,waistY,waistZ,upperspineX,upperspineY,upperspineZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,neckX,neckY,neckZ,headbaseX,headbaseY,headbaseZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ
12.334088370545196,3.873527291319282,-1211.592863403541,-13.199470523783582,3.9997698352895075,-1212.1523569333838,-0.40476426463926307,20.798429461812418,-1209.342458982489,-0.381223720605275,39.02643895115358,-1206.760344364724,-18.865872586884574,56.15360209584698,-1204.7223456146223,-23.619629094113122,26.013864143365407,-1212.775692448438,-9.261165311115263,17.218311461900548,-1187.5922977046803,18.04169406669862,55.55218413483251,-1202.9526224307647,23.278373303293304,25.833824192935282,-1212.1852208156647,8.834267529220128,15.925025984597436,-1187.467305724504,-0.3603573059502784,61.23474770368913,-1203.6145714954926,-0.3496091076781047,67.07640790759919,-1202.7869903585113,-0.6095119011531338,75.04539100608781,-1184.1064026023955,-0.3129370098971713,97.94501295726401,-1192.4741596392057
12.334106587830401,3.8834284103089565,-1211.5914607236477,-13.199470523783582,3.9997698352895075,-1212.1523569333838,-0.4149855754785077,20.797076964092383,-1209.332779336078,-0.4125591515440368,39.01817567680208,-1206.701609289472,-18.961299971068268,56.198207735263274,-1204.4656279656767,-23.50765668938142,25.358137271871342,-1209.3605226941534,-9.98246621552479,20.54382103331438,-1182.6825002449336,17.99064216435802,55.575125003201364,-1202.9000161590295,23.260949811817184,25.908750963262666,-1212.2861286995642,8.94545526342032,15.863585991271101,-1187.5341070342479,-0.4339209770880746,61.212662876074695,-1203.4577255625586,-0.4536128785266253,67.05166751388845,-1202.61100419835,-0.7535238014158023,75.01094721076241,-1183.932695384508,-0.6073587462573871,97.90850674796744,-1192.2839409812318
12.334106587830401,3.8834284103089565,-1211.5914607236477,-13.199470523783582,3.9997698352895075,-1212.1523569333838,-0.415209408285517,20.795675037028584,-1209.3228806240716,-0.433673271643554,39.01126490017061,-1206.6525538606309,-19.056243255067532,56.265419466786575,-1204.2259023809572,-23.467007086585784,25.056480464827477,-1205.8058988349305,-10.880182614667875,24.493339222264716,-1178.2540455097173,17.93959026201742,55.59806587157023,-1202.8474098872941,23.253076132759272,25.98082445011869,-1212.3670200938564,9.056866830427525,15.803547925008552,-1187.6108070559978,-0.4970395045796169,61.19333247324409,-1203.3204579880419,-0.5371740276966568,67.02963211561777,-1202.454377331011,-0.9073093469036969,74.97795477184462,-1183.7691059442213,-0.9110882449436031,97.88615686819576,-1192.1222348449785
12.334106587830401,3.8834284103089565,-1211.5914607236477,-13.199488741068789,3.989868716299833,-1212.1537596132769,-0.41543324109252633,20.794273109964784,-1209.3129819120654,-0.4550112245500806,39.00295219647535,-1206.5935997197837,-19.151670639251225,56.3100251062029,-1203.9691847320119,-23.46615745655086,25.098756685669823,-1202.1832600178138,-11.932372700973264,28.922368536867143,-1174.4279253661944,17.888743975198622,55.61250754801319,-1202.8061050074584,23.205865822708244,26.047400316551443,-1212.4798865664407,9.16826018014952,15.733608739756313,-1187.6889097576409,-0.5706213930026202,61.16134652663997,-1203.1650147350008,-0.6311803205129422,67.00484229256327,-1202.2781721052547,-1.0415658192263466,74.93215850112202,-1183.5866836286255,-1.1857388580463575,97.84814987314792,-1191.921679343808
12.334124805115609,3.893329529298645,-1211.5900580437547,-13.199488741068789,3.989868716299833,-1212.1537596132769,-0.42565455193177093,20.79292061224475,-1209.3033022656543,-0.4763491774566071,38.99463949278008,-1206.5346455789365,-19.237082328117474,56.36448243526515,-1203.7108453375781,-23.573244831190603,25.526230713284143,-1198.5691213583393,-13.116555914829654,33.738720934313314,-1171.3379157060742,17.82747076201877,55.63409591866199,-1202.7438190893117,23.168223542360636,26.121024018502553,-1212.571333869524,9.269674269124488,15.673620102837539,-1187.7658288449861,-0.643961231333407,61.14066362608933,-1203.018067514073,-0.7249627805222182,66.98145439657256,-1202.1118655915045,-1.2055726755534857,74.89781356448415,-1183.4134145419278,-1.4899342396317994,97.81309502025897,-1191.7415784634352
12.334124805115609,3.893329529298645,-1211.5900580437547,-13.199488741068789,3.989868716299833,-1212.1537596132769,-0.42587838473878026,20.79151868518095,-1209.293403553648,-0.5076846083953689,38.98637621842858,-1206.4759105036844,-19.332733545108177,56.40768614761765,-1203.4442289766262,-23.757212264228873,26.31606053798902,-1195.0165272594327,-14.36290864019374,38.735528837477375,-1169.021838059955,17.776642692485176,55.65843871409464,-1202.7011115295827,23.141044622944495,26.207303264227157,-1212.6809568511317,9.39128892968573,15.605033415305336,-1187.8536111930405,-0.7175249024712032,61.11857879847489,-1202.8612215811388,-0.828984768655946,66.94681288387216,-1201.9372821112365,-1.349844843193578,74.84216560411564,-1183.2326139718202,-1.794819336923476,97.76393326718892,-1191.533184126937
12.334124805115609,3.893329529298645,-1211.5900580437547,-13.199488741068789,3.989868716299833,-1212.1537596132769,-0.43587586277101553,20.791568114524715,-1209.293622619243,-0.5290225613018955,38.978063514733314,-1206.416956362837,-19.418592899588454,56.45933962255231,-1203.16609215818,-24.006102434225976,27.45111071704598,-1191.6185551032338,-15.651672745708739,43.78397884080607,-1167.4974891352572,17.725796405666383,55.67288039053764,-1202.6598066497468,23.10405562373271,26.275231628380002,-1212.8035029701273,9.503111727736538,15.52799696519102,-1187.9529139985893,-0.771093617544529,61.096395112172935,-1202.7039375170145,-0.9032199382147701,66.92052227506633,-1201.7507400422837,-1.4643301922587666,74.79486854764173,-1183.0398548130277,-2.0596963048010046,97.72447491573352,-1191.3225108481654
12.334124805115609,3.893329529298645,-1211.5900580437547,-13.199506958353997,3.9799675973101447,-1212.1551622931702,-0.43609969557802486,20.790166187460915,-1209.283723907237,-0.550360514208422,38.96975081103805,-1206.3580022219899,-19.50402280573991,56.5038958326249,-1202.9091554436395,-24.318923698143315,28.869083052846143,-1188.4345172090266,-16.974279611225985,48.70869285681203,-1166.7390018645392,17.67474450332578,55.6958212589065,-1202.6072003780116,23.066637176192113,26.350257257394908,-1212.9048489852169,9.61452329474374,15.467958898928485,-1188.0296140203395,-0.8446755059675323,61.06440916556884,-1202.5484942639737,-0.9972444483162626,66.88583133302215,-1201.5759374964202,-1.618599837931094,74.73927001661697,-1182.8592733085152,-2.354360091253437,97.6766656603835,-1191.1237961580784
12.334143022400816,3.903230648288305,-1211.5886553638616,-13.199506958353997,3.9799675973101447,-1212.1551622931702,-0.4465448392242788,20.78741176267708,-1209.2641455488194,-0.5816959451471838,38.96148753668655,-1206.2992671467377,-19.59969224001582,56.53719842598774,-1202.6439417625809,-24.69464797837188,30.527481585760142,-1185.5209205363085,-18.2832352166473,53.35678880228301,-1166.6659313182683,17.613676905667734,55.708910437629434,-1202.5562158517646,23.028994895844512,26.423880959346018,-1212.9962962883005,9.715919166433501,15.398069143020024,-1188.1079357875776,-0.9182391771053285,61.0423243379544,-1202.3916483310397,-1.1012482191647832,66.86109093931141,-1201.399951336259,-1.7528563102537438,74.69347374589434,-1182.6768509929193,-2.6394740652876525,97.62600312156215,-1190.9050649783835
12.334143022400816,3.903230648288305,-1211.5886553638616,-13.199506958353997,3.9799675973101447,-1212.1551622931702,-0.4465448392242788,20.78741176267708,-1209.2641455488194,-0.602810065246701,38.95457676005508,-1206.2502117178967,-19.664679524488793,56.58445963150037,-1202.4063643408624,-25.10272064610518,32.37095709501013,-1182.9152201036716,-19.500441486596902,57.667150231010126,-1167.2043486750993,17.573051929688184,55.72470461179244,-1202.5245906183397,23.001555709050944,26.488956040027478,-1213.0988259176881,9.817575305500688,15.349383552154723,-1188.193350907036,-0.9611571330105981,61.014395884510385,-1202.2652440172321,-1.164608796748542,66.83045749042729,-1201.2541877296294,-1.866446328090895,74.65178439767557,-1182.523686682152,-2.8832551303508716,97.58355442774852,-1190.744849808346
12.334161239686024,3.9131317672779935,-1211.5872526839682,-13.199525175639204,3.9700664783204704,-1212.1565649730633,-0.44676867203128817,20.78600983561328,-1209.2542468368133,-0.6239424026314253,38.93776486443395,-1206.2025589689492,-19.739458671472192,56.62327107443091,-1202.1803073766387,-25.543323874195277,34.30049839069915,-1180.6314427100476,-20.670135931152384,61.49592674534391,-1168.1937855400188,17.522000027347577,55.747645480161296,-1202.4719843466046,22.963689595896327,26.56117781491476,-1213.1803745087655,9.908786300921617,15.297943536505574,-1188.2591876680765,-1.0244994933091498,60.993663554615985,-1202.118077730709,-1.2481881632037806,66.79852097316697,-1201.0989635421834,-2.0102708301169683,74.59894029143464,-1182.3626835360567,-3.147497034377786,97.52849961950515,-1190.5666780253796
12.334161239686024,3.9131317672779935,-1211.5872526839682,-13.199525175639204,3.9700664783204704,-1212.1565649730633,-0.4569899828705327,20.784657337893247,-1209.2445671904022,-0.6352828775057167,38.92940273139492,-1206.1433857625068,-19.78469304997291,56.65913037520254,-1201.933795791617,-25.967178205472454,36.29185030693773,-1178.6416022512292,-21.68495941650246,64.86535597369607,-1169.5074369278339,17.501109740055067,55.74213663059363,-1202.4328276297697,22.9257870481713,26.613597351822722,-1213.2647284596292,10.000184694579145,15.228103209940862,-1188.33772850091,-1.0576438039891933,60.96428374476441,-1201.9815556393005,-1.2919832330518801,66.77488593045744,-1200.931561700458,-2.0743393406921693,74.54429882337983,-1182.1900291531945,-3.3221910844433955,97.48009721202997,-1190.3653345481514
12.334161239686024,3.9131317672779935,-1211.5872526839682,-13.199525175639204,3.9700664783204704,-1212.1565649730633,-0.4569899828705327,20.784657337893247,-1209.2445671904022,-0.635506710312726,38.92800080433113,-1206.1334870505007,-19.795101759048745,56.676178188398076,-1201.9114120734132,-26.104146798401835,36.81628841551122,-1178.2067410379361,-21.991219830043146,65.67672650644161,-1169.9550778751232,17.490888429215826,55.74078413287359,-1202.4231479833586,22.905997707628632,26.60519701858436,-1213.276467982719,9.990168999261702,15.21825152029495,-1188.3393502463982,-1.058091469603212,60.96147989063681,-1201.961758215288,-1.292430898665899,66.77208207632985,-1200.9117642764454,-2.074805223591395,74.53159385026255,-1182.1716344090753,-3.3328600608966585,97.47594086018235,-1190.3358574777276
