leftfemurX,leftfemurY,rightfemurX,rightfemurY,waistX,waistY,upperspineX,upperspineY,rightshoulderX,rightshoulderY,rightelbowX,rightelbowY,rightwristX,rightwristY,leftshoulderX,leftshoulderY,leftelbowX,leftelbowY,leftwristX,leftwristY,neckX,neckY,headbaseX,headbaseY,sphnosetipX,sphnosetipY,sphheadtopX,sphheadtopY
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96975464038263,321.86978742520097,298.0556677973652,252.641565478095,227.90245349801043,187.39243665799916,210.45679189529443,302.43080893456784,263.8461467053436,334.21253722169286,368.0704500634738,189.36471225750734,387.2994616039976,303.0620980572921,333.5139520233659,339.18500495153444,298.13115553691705,167.89518261899582,298.1710696346686,145.52988249425982,297.14657875541434,110.73795078024375,298.30017982387926,24.972660695679792
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96889588922625,321.8744439623863,298.05050828222664,252.66615830764044,227.88233690781595,187.4802421037158,207.69115829439983,303.0314370100298,265.7829334476185,323.0720023207965,368.06614061904963,189.49075303562597,387.4346783355661,304.0926536205955,330.47013134683,335.2435836632849,298.1173696681115,167.9497873721258,298.1166854909513,145.5911326474087,297.00987890124065,111.11497925338779,297.92711994419057,25.15908473804666
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9680371240115,321.8791005758022,298.046208298291,252.68665418160163,227.86507823535302,187.5230928003782,204.83754290063123,303.3883650083266,267.25811718618957,311.6047808944486,368.06283920970895,189.56815679215413,387.49312677521186,305.11278273529575,326.96017402777744,330.3796353275674,298.105304056023,167.997578322319,298.0657359704981,145.63947175805822,296.83730871693274,111.40584289465721,297.4807336401773,25.297894940382434
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9671783447381,321.88375726545064,298.04104785191873,252.71125144987298,227.88577044394495,187.60393608496827,202.00549344966666,303.5854933531527,268.2271372156742,300.02405385000526,368.02093125519514,189.7247950866025,387.1753898868336,306.0321982300127,323.8756116908244,326.2847074615605,298.0923735301571,168.04879512865205,298.01218361535445,145.69752273670133,296.70139386685514,111.7801209669725,297.18399632520993,25.484736315926284
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9663195514057,321.88841403133347,298.0358868974946,252.73585113977379,227.86707009184144,187.65038038501973,198.93290063431232,303.4616826572413,268.69042358368097,288.40564601462995,368.0173381783705,189.80582995426255,386.93881722323135,306.55562265666555,322.0761643906192,324.0396676196758,298.079372234941,168.1379242203924,297.9966393135813,145.75573247778766,296.56543171828486,112.15452928840068,296.7728781330311,25.669047019397453
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9654607440139,321.89307087345264,298.0315857139917,252.7563527314718,227.84838003931566,187.73467772302752,195.80804568594766,303.0919340082662,268.56843275543514,276.95448877820263,368.0134573202254,189.89047763342103,386.3753729623105,306.412530982454,325.82711645099465,330.98851239539044,298.06643533092887,168.18917093529353,297.9439251223604,145.8105825865539,296.4303129305385,112.52605962997336,296.39993099418604,25.85357156055909
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9654607440139,321.89307087345264,298.0264238279441,252.78095686195593,227.86762383116007,187.78129487288322,192.55945868872521,302.3106279290916,267.97445123436705,265.7653191766169,368.0477458353262,190.00959374690785,385.2192966639683,305.7545129105525,336.49518019984555,348.09613258534307,298.09149923756195,168.24057589935774,297.96633357029805,145.9069332148755,296.3706480872975,112.90401253200184,296.17946099130177,26.040943038238538
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9646019225624,321.89772779180976,298.02126143363193,252.80556341508316,227.84891556078205,187.82777297984137,189.26261057455145,301.22976382422803,266.79195180726975,254.96507580187767,368.0443035645434,190.05277818092736,383.9909479471023,304.86786868300527,347.81400447651544,364.3440273390315,298.0785606338914,168.29184795261733,297.9136000026958,145.96182022234473,296.2354499242643,113.27579657513445,295.8061065565828,26.264126093313394
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.96374308705083,321.90238478640697,298.01695905005994,252.82607072691087,227.83021761274657,187.91211602812655,185.8843598174087,299.7588779759556,265.1356084281083,244.72335345488318,368.04071133637507,190.13387741413248,382.5018872483765,303.78534478985625,358.792474060609,378.98694309030816,298.06555124011254,168.38105071024427,297.8979646794,146.05807909266355,296.13796747257265,113.65086107267814,295.4710372494886,26.44906334794814
346.0434485264895,385.8830041845645,249.71396853534495,385.41358675999237,297.9628842374789,321.90704185724604,298.0117957237344,252.85068172247986,227.84946561296036,187.9587670881541,182.42263378719275,297.9010200993143,263.0048985633648,235.09257236985752,368.07502451472203,190.18083313483316,380.9036258038761,302.4423043771866,368.715704060626,391.2623333537046,298.0906242988417,168.43249840107433,297.8823922026052,146.11638437979775,296.04045103149235,114.02605634466158,295.1348371419133,26.6748598885855
