leftfemurX,leftfemurY,leftfemurZ,rightfemurX,rightfemurY,rightfemurZ,waistX,waistY,waistZ,upperspineX,upperspineY,upperspineZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,neckX,neckY,neckZ,headbaseX,headbaseY,headbaseZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.199470523783585,3.99976983528947,-1212.1523569333835,-0.4047642646392689,20.79842946181239,-1209.3424589824886,-0.3812237206052808,39.02643895115355,-1206.7603443647238,-18.865872586884578,56.15360209584695,-1204.722345614622,-23.619629094113126,26.013864143365367,-1212.7756924484377,-9.261165311115267,17.218311461900512,-1187.59229770468,18.041694066698614,55.55218413483249,-1202.9526224307647,23.2783733032933,25.833824192935253,-1212.1852208156645,8.83426752922012,15.925025984597411,-1187.4673057245038,-0.36035730595028415,61.234747703689095,-1203.6145714954923,-0.3496091076781105,67.07640790759916,-1202.7869903585113,-0.6095119011531397,75.0453910060878,-1184.1064026023953,-0.3129370098971771,97.945012957264,-1192.4741596392055
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.199470523783585,3.99976983528947,-1212.1523569333835,-0.4047642646392689,20.79842946181239,-1209.3424589824886,-0.3812237206052808,39.02643895115355,-1206.7603443647238,-18.88999284528578,56.19637217325004,-1204.5248894584415,-23.651876139365516,25.66114235512039,-1210.9271396447098,-9.307506898046132,19.208436670077063,-1185.0283643761588,18.054153705607956,55.567555903190495,-1203.0612891972378,23.287684161861467,25.678724691342097,-1211.7321673392203,8.524668807959308,16.560793887051318,-1186.8892505316346,-0.36035730595028415,61.234747703689095,-1203.6145714954923,-0.3498329404851198,67.07500598053537,-1202.7770916465051,-0.6400066527194852,75.01303208302245,-1184.0914704148477,-0.29430326795996986,97.92660141720393,-1192.4157319158712
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.199470523783585,3.99976983528947,-1212.1523569333835,-0.4047642646392689,20.79842946181239,-1209.3424589824886,-0.3714500753800549,39.024987594745994,-1206.7502265871226,-18.884531900633874,56.25599234647362,-1204.304173321677,-23.683904577195413,25.427233994751546,-1209.0617546822639,-9.388992169877085,21.307409015885852,-1182.6619588230037,18.0858639330199,55.53901855571088,-1203.1454324160754,23.265362887543034,25.474355512374927,-1211.2160907950904,8.134770117823043,17.263461203055485,-1186.2833316802612,-0.3310363702746066,61.23039363446641,-1203.5842181626886,-0.31073835958421636,67.06920055490512,-1202.7366205360997,-0.6318909235693602,74.9522616422199,-1184.0190750526688,-0.2074960595383979,97.88672733623758,-1192.2779837172145
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.199470523783585,3.99976983528947,-1212.1523569333835,-0.4047642646392689,20.79842946181239,-1209.3424589824886,-0.3714500753800549,39.024987594745994,-1206.7502265871226,-18.89865468100284,56.29871299453295,-1204.1064980999015,-23.67583379918513,25.252534630945746,-1207.1870773780781,-9.495998445049082,23.551979691814267,-1180.4674538360337,18.088307876611797,55.54453863442298,-1203.255720928037,23.201987188916235,25.29287777243286,-1210.6471889136299,7.724108661390723,18.02992750241971,-1185.628437352801,-0.3312602030816159,61.22899170740261,-1203.5743194506822,-0.3011885471659998,67.06634727143377,-1202.7166040464922,-0.642856601970461,74.90709888734976,-1183.9853099898116,-0.14954390389327776,97.86391229761111,-1192.1889835954812
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.199470523783585,3.99976983528947,-1212.1523569333835,-0.4047642646392689,20.79842946181239,-1209.3424589824886,-0.37167390818706425,39.0235856676822,-1206.7403278751162,-18.903003816146576,56.33998228618471,-1203.8987051005242,-23.707328710359505,25.188347220465246,-1205.3077455694543,-9.647958484916805,25.887046623803087,-1178.483399761817,18.100731080950723,55.54010816480165,-1203.3671930542969,23.159519994867146,25.126810001048113,-1210.1160410691111,7.345435917032981,18.798961738337155,-1185.0633769165045,-0.32148655785639,61.227540350995056,-1203.564201673081,-0.28164125671554807,67.06344455861864,-1202.6963684912896,-0.6538404976567689,74.85203501348991,-1183.9529476068478,-0.09183379834037397,97.82979421293122,-1192.0914874416349
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.199470523783585,3.99976983528947,-1212.1523569333835,-0.4047642646392689,20.79842946181239,-1209.3424589824886,-0.37167390818706425,39.0235856676822,-1206.7403278751162,-18.9071109011981,56.39255462388999,-1203.6994081332605,-23.7382302176382,25.20617261602976,-1203.4369897456972,-9.82508294893759,28.32101014509071,-1176.6980570772641,18.112930452482637,55.53427576811653,-1203.4687664685505,23.119121947936772,25.003062930206625,-1209.6697735929688,7.038317573934479,19.460051957482534,-1184.5928048758108,-0.3017154345989289,61.22603956524374,-1203.5538648298843,-0.26187013345808696,67.06194377286732,-1202.6860316480931,-0.6548086980256347,74.80682282927602,-1183.9189634783957,-0.04387912072748923,97.8070286036485,-1192.0027063854964
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.19945230649838,4.009670954279144,-1212.1509542534902,-0.394990619414043,20.796978105404833,-1209.3323412048874,-0.3421291397043773,39.02063352552331,-1206.7198732543186,-18.872310803585307,56.45772184688056,-1203.4469359837988,-23.768931334779623,25.332910320480707,-1201.550804443115,-10.007710017565214,30.792962755987773,-1175.1095050185377,18.164653853244268,55.51554068093904,-1203.5510688763045,23.062068219761855,24.890542505019937,-1209.3738276080035,6.853284999680967,19.947848961400666,-1184.255140798015,-0.2528472084727995,61.21878278320594,-1203.503275941878,-0.1934546168815059,67.05178427801438,-1202.615207204884,-0.6071507223605875,74.74305081697082,-1183.8258944298238,0.1024652902734755,97.76405409249196,-1191.8438463692569
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.19945230649838,4.009670954279144,-1212.1509542534902,-0.394990619414043,20.796978105404833,-1209.3323412048874,-0.34235297251138663,39.01923159845951,-1206.7099745423125,-18.8664386278898,56.50034363625235,-1203.248822630833,-23.80838324492178,25.5360149225222,-1199.7045130069068,-10.254874575909433,33.33851209778106,-1173.7544447875537,18.176853224776185,55.50970828425392,-1203.652642290558,23.029558972932428,24.8455662383804,-1209.2698070123997,6.811155612424126,20.228257123700445,-1184.095152119525,-0.24307356324757357,61.21733142679835,-1203.4931581642766,-0.1739073264310541,67.04888156519927,-1202.5949716496814,-0.6081189227294533,74.6978386327569,-1183.7919103013717,0.1603992286333885,97.73133793487584,-1191.7562489274167
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.19945230649838,4.009670954279144,-1212.1509542534902,-0.394990619414043,20.796978105404833,-1209.3323412048874,-0.34235297251138663,39.01923159845951,-1206.7099745423125,-18.860772067716095,56.55146461755008,-1203.0394078859676,-23.847241751168266,25.821132330608677,-1197.8667975555659,-10.517557434177936,35.91219883953784,-1172.5977969278845,18.189294646400313,55.51517893362225,-1203.7627117369248,23.002197880664212,24.832834294208226,-1209.3934567929396,6.931833281802392,20.251671990746075,-1184.1194141086164,-0.2235262727971219,61.21442871398324,-1203.472922609074,-0.15436003598060222,67.04597885238414,-1202.5747360944788,-0.6093109559053281,74.65122452147921,-1183.7480274609131,0.23810429025076296,97.69712099150838,-1191.65831464238
12.334088370545189,3.873527291319249,-1211.5928634035408,-13.19945230649838,4.009670954279144,-1212.1509542534902,-0.394990619414043,20.796978105404833,-1209.3323412048874,-0.3323554944791514,39.01918216911575,-1206.7097554767174,-18.855105507542394,56.60258559884771,-1202.8299931411027,-23.89481461584507,26.202418874265035,-1196.0661706108122,-10.815342317391586,38.497123456093846,-1171.662602354519,18.211491495964463,55.50929710759337,-1203.8640660855833,22.975320888580434,24.842708442143007,-1209.5340986377053,7.0726750881965135,20.2466865691989,-1184.1573447182031,-0.20375514953966078,61.212927928231906,-1203.4625857658777,-0.12481526749791538,67.04302671022526,-1202.554281473681,-0.6102791562741939,74.60601233726531,-1183.714043332461,0.3058300911211088,97.67285459647438,-1191.5591967430455
